
step 0: train loss 10.9873, val loss 10.9915
/home/yxdong/anaconda3/envs/dyx-py38/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
iter 30730: loss 7.8486, time 658.53ms, mfu 4.22%
iter 30740: loss 7.1479, time 658.13ms, mfu 4.22%
iter 30750: loss 7.5484, time 659.36ms, mfu 4.23%
iter 30760: loss 7.3699, time 659.25ms, mfu 4.23%
iter 30770: loss 7.1926, time 660.02ms, mfu 4.23%
iter 30780: loss 7.7863, time 659.02ms, mfu 4.24%
iter 30790: loss 7.3045, time 660.83ms, mfu 4.24%
iter 30800: loss 7.4033, time 659.92ms, mfu 4.24%
iter 30810: loss 7.8696, time 659.54ms, mfu 4.24%
iter 30820: loss 7.6118, time 660.34ms, mfu 4.24%
iter 30830: loss 7.4256, time 658.30ms, mfu 4.24%
iter 30840: loss 7.2249, time 659.55ms, mfu 4.24%
iter 30850: loss 6.8696, time 659.33ms, mfu 4.24%
iter 30860: loss 7.3754, time 659.32ms, mfu 4.25%
iter 30870: loss 7.6705, time 659.10ms, mfu 4.25%
iter 30880: loss 7.3967, time 657.34ms, mfu 4.25%
iter 30890: loss 7.9743, time 657.56ms, mfu 4.25%
iter 30900: loss 7.0421, time 660.18ms, mfu 4.25%
iter 30910: loss 6.9857, time 658.54ms, mfu 4.25%
iter 30920: loss 7.4995, time 657.75ms, mfu 4.25%
iter 30930: loss 7.1228, time 658.22ms, mfu 4.25%
iter 30940: loss 7.3631, time 658.27ms, mfu 4.25%
iter 30950: loss 7.1821, time 655.63ms, mfu 4.26%
iter 30960: loss 7.2655, time 659.61ms, mfu 4.26%
iter 30970: loss 7.2853, time 658.56ms, mfu 4.26%
iter 30980: loss 7.6222, time 657.67ms, mfu 4.26%
iter 30990: loss 6.8457, time 658.31ms, mfu 4.26%
step 31000: train loss 7.3310, val loss 7.3182
saving checkpoint to out
iter 31000: loss 7.5488, time 17551.53ms, mfu 3.85%
iter 31010: loss 6.6641, time 656.07ms, mfu 3.89%
iter 31020: loss 7.0206, time 657.46ms, mfu 3.93%
iter 31030: loss 7.1163, time 657.10ms, mfu 3.96%
iter 31040: loss 6.8751, time 655.38ms, mfu 3.99%
iter 31050: loss 7.3163, time 656.91ms, mfu 4.02%
iter 31060: loss 7.2413, time 657.47ms, mfu 4.05%
iter 31070: loss 7.5090, time 656.77ms, mfu 4.07%
iter 31080: loss 7.2296, time 659.64ms, mfu 4.09%
iter 31090: loss 7.4044, time 657.52ms, mfu 4.11%
iter 31100: loss 7.2730, time 659.45ms, mfu 4.12%
iter 31110: loss 7.3223, time 658.83ms, mfu 4.13%
iter 31120: loss 7.5905, time 659.00ms, mfu 4.15%
iter 31130: loss 7.1615, time 659.94ms, mfu 4.16%
iter 31140: loss 7.1357, time 658.47ms, mfu 4.17%
iter 31150: loss 7.1949, time 656.81ms, mfu 4.18%
iter 31160: loss 6.7587, time 658.43ms, mfu 4.19%
iter 31170: loss 7.3231, time 656.86ms, mfu 4.19%
iter 31180: loss 7.4555, time 659.64ms, mfu 4.20%
iter 31190: loss 7.2199, time 657.63ms, mfu 4.21%
iter 31200: loss 6.9497, time 657.84ms, mfu 4.21%
iter 31210: loss 7.2309, time 660.00ms, mfu 4.22%
iter 31220: loss 7.2036, time 660.47ms, mfu 4.22%
iter 31230: loss 6.8354, time 660.56ms, mfu 4.22%
iter 31240: loss 7.2719, time 658.56ms, mfu 4.23%
iter 31250: loss 7.4490, time 660.21ms, mfu 4.23%
iter 31260: loss 6.9456, time 659.39ms, mfu 4.23%
iter 31270: loss 7.5839, time 658.34ms, mfu 4.23%
iter 31280: loss 6.6944, time 658.29ms, mfu 4.24%
iter 31290: loss 7.8998, time 659.31ms, mfu 4.24%
iter 31300: loss 7.1766, time 656.77ms, mfu 4.24%
iter 31310: loss 7.2879, time 658.67ms, mfu 4.24%
iter 31320: loss 7.3439, time 659.40ms, mfu 4.24%
iter 31330: loss 7.3203, time 657.02ms, mfu 4.25%
iter 31340: loss 7.3894, time 659.18ms, mfu 4.25%
iter 31350: loss 7.3371, time 658.76ms, mfu 4.25%
iter 31360: loss 7.3034, time 657.26ms, mfu 4.25%
iter 31370: loss 7.2001, time 658.36ms, mfu 4.25%
iter 31380: loss 7.4114, time 659.36ms, mfu 4.25%
iter 31390: loss 7.2936, time 659.97ms, mfu 4.25%
iter 31400: loss 7.4824, time 658.46ms, mfu 4.25%
iter 31410: loss 7.6673, time 657.38ms, mfu 4.25%
iter 31420: loss 7.8729, time 660.03ms, mfu 4.25%
iter 31430: loss 7.5010, time 659.10ms, mfu 4.25%
iter 31440: loss 7.2078, time 658.61ms, mfu 4.25%
iter 31450: loss 6.8991, time 660.90ms, mfu 4.25%
iter 31460: loss 7.5153, time 659.63ms, mfu 4.25%
iter 31470: loss 7.6338, time 657.23ms, mfu 4.26%
iter 31480: loss 7.3450, time 657.23ms, mfu 4.26%
iter 31490: loss 7.0630, time 659.97ms, mfu 4.26%
step 31500: train loss 7.3386, val loss 7.3457
saving checkpoint to out
iter 31500: loss 7.3160, time 17589.50ms, mfu 3.85%
iter 31510: loss 7.3850, time 656.08ms, mfu 3.89%
iter 31520: loss 7.9274, time 655.28ms, mfu 3.93%
iter 31530: loss 8.0323, time 658.56ms, mfu 3.96%
iter 31540: loss 7.3046, time 657.01ms, mfu 3.99%
iter 31550: loss 7.2420, time 656.84ms, mfu 4.02%
iter 31560: loss 6.6249, time 658.57ms, mfu 4.04%
iter 31570: loss 7.1923, time 659.18ms, mfu 4.07%
iter 31580: loss 7.3126, time 656.83ms, mfu 4.09%
iter 31590: loss 7.6500, time 655.54ms, mfu 4.11%
iter 31600: loss 7.2411, time 659.47ms, mfu 4.12%
iter 31610: loss 7.3883, time 659.27ms, mfu 4.13%
iter 31620: loss 7.2925, time 656.05ms, mfu 4.15%
iter 31630: loss 7.5820, time 657.56ms, mfu 4.16%
iter 31640: loss 7.4852, time 659.29ms, mfu 4.17%
iter 31650: loss 7.3269, time 658.02ms, mfu 4.18%
iter 31660: loss 7.1914, time 657.44ms, mfu 4.19%
iter 31670: loss 7.3330, time 658.89ms, mfu 4.19%
iter 31680: loss 7.2169, time 659.56ms, mfu 4.20%
iter 31690: loss 7.9463, time 659.59ms, mfu 4.21%
iter 31700: loss 7.2201, time 659.08ms, mfu 4.21%
iter 31710: loss 7.2134, time 658.37ms, mfu 4.22%
iter 31720: loss 7.9799, time 660.80ms, mfu 4.22%
iter 31730: loss 7.1286, time 659.80ms, mfu 4.22%
iter 31740: loss 7.1656, time 657.80ms, mfu 4.23%
iter 31750: loss 6.9173, time 659.72ms, mfu 4.23%
iter 31760: loss 7.5492, time 659.61ms, mfu 4.23%
iter 31770: loss 7.2910, time 657.46ms, mfu 4.23%
iter 31780: loss 7.2775, time 658.79ms, mfu 4.24%
iter 31790: loss 7.4420, time 658.96ms, mfu 4.24%
iter 31800: loss 7.7580, time 658.04ms, mfu 4.24%
iter 31810: loss 7.3457, time 661.20ms, mfu 4.24%
iter 31820: loss 6.9301, time 659.80ms, mfu 4.24%
iter 31830: loss 7.4788, time 657.46ms, mfu 4.25%
iter 31840: loss 7.5317, time 658.93ms, mfu 4.25%
iter 31850: loss 7.1137, time 660.33ms, mfu 4.25%
iter 31860: loss 6.7220, time 659.74ms, mfu 4.25%
iter 31870: loss 7.3837, time 657.89ms, mfu 4.25%
iter 31880: loss 7.2175, time 659.28ms, mfu 4.25%
iter 31890: loss 7.3112, time 659.32ms, mfu 4.25%
iter 31900: loss 7.3311, time 657.28ms, mfu 4.25%
iter 31910: loss 6.9081, time 661.53ms, mfu 4.25%
iter 31920: loss 7.8639, time 660.15ms, mfu 4.25%
iter 31930: loss 7.2334, time 659.68ms, mfu 4.25%
iter 31940: loss 7.4670, time 659.43ms, mfu 4.25%
iter 31950: loss 7.4200, time 657.69ms, mfu 4.25%
iter 31960: loss 7.2575, time 657.53ms, mfu 4.25%
iter 31970: loss 7.9671, time 660.63ms, mfu 4.25%
iter 31980: loss 7.7569, time 659.97ms, mfu 4.25%
iter 31990: loss 7.2798, time 659.19ms, mfu 4.25%
step 32000: train loss 7.3171, val loss 7.3614
saving checkpoint to out
iter 32000: loss 7.1239, time 17636.69ms, mfu 3.84%
iter 32010: loss 7.1586, time 654.81ms, mfu 3.89%
iter 32020: loss 7.3210, time 655.28ms, mfu 3.93%
iter 32030: loss 7.4548, time 659.78ms, mfu 3.96%
iter 32040: loss 7.0871, time 657.23ms, mfu 3.99%
iter 32050: loss 6.7629, time 659.59ms, mfu 4.02%
iter 32060: loss 7.7692, time 660.06ms, mfu 4.04%
iter 32070: loss 7.8177, time 659.37ms, mfu 4.06%
iter 32080: loss 7.2439, time 656.52ms, mfu 4.08%
iter 32090: loss 7.2912, time 659.19ms, mfu 4.10%
iter 32100: loss 7.5931, time 659.07ms, mfu 4.12%
iter 32110: loss 7.8612, time 658.81ms, mfu 4.13%
iter 32120: loss 7.7117, time 659.18ms, mfu 4.14%
iter 32130: loss 7.4742, time 657.55ms, mfu 4.15%
iter 32140: loss 7.1041, time 659.54ms, mfu 4.16%
iter 32150: loss 7.1603, time 658.05ms, mfu 4.17%
iter 32160: loss 7.5764, time 658.64ms, mfu 4.18%
iter 32170: loss 6.6229, time 659.84ms, mfu 4.19%
iter 32180: loss 7.3444, time 659.04ms, mfu 4.20%
iter 32190: loss 7.2203, time 657.89ms, mfu 4.20%
iter 32200: loss 6.6360, time 659.59ms, mfu 4.21%
iter 32210: loss 6.9232, time 657.34ms, mfu 4.21%
iter 32220: loss 7.2788, time 658.42ms, mfu 4.22%
iter 32230: loss 7.1782, time 657.41ms, mfu 4.22%
iter 32240: loss 7.3195, time 657.82ms, mfu 4.23%
iter 32250: loss 6.9251, time 658.30ms, mfu 4.23%
iter 32260: loss 7.8431, time 656.29ms, mfu 4.24%
iter 32270: loss 6.8294, time 659.65ms, mfu 4.24%
iter 32280: loss 7.1642, time 657.81ms, mfu 4.24%
iter 32290: loss 7.6187, time 659.15ms, mfu 4.24%
iter 32300: loss 7.1691, time 659.84ms, mfu 4.24%
iter 32310: loss 7.6662, time 660.16ms, mfu 4.24%
iter 32320: loss 6.9317, time 659.28ms, mfu 4.24%
iter 32330: loss 7.1257, time 659.29ms, mfu 4.25%
iter 32340: loss 7.1913, time 658.61ms, mfu 4.25%
iter 32350: loss 7.0160, time 658.71ms, mfu 4.25%
iter 32360: loss 8.1331, time 658.11ms, mfu 4.25%
iter 32370: loss 7.3099, time 659.31ms, mfu 4.25%
iter 32380: loss 7.1463, time 657.77ms, mfu 4.25%
iter 32390: loss 7.1543, time 660.24ms, mfu 4.25%
iter 32400: loss 7.6894, time 659.36ms, mfu 4.25%
iter 32410: loss 7.4551, time 659.97ms, mfu 4.25%
iter 32420: loss 7.9727, time 658.53ms, mfu 4.25%
iter 32430: loss 7.2211, time 657.92ms, mfu 4.25%
iter 32440: loss 8.2960, time 659.13ms, mfu 4.25%
iter 32450: loss 7.5658, time 657.06ms, mfu 4.26%
iter 32460: loss 7.0175, time 658.46ms, mfu 4.26%
iter 32470: loss 6.8373, time 657.32ms, mfu 4.26%
iter 32480: loss 7.3073, time 656.89ms, mfu 4.26%
iter 32490: loss 7.0638, time 657.59ms, mfu 4.26%
step 32500: train loss 7.3269, val loss 7.3201
saving checkpoint to out
iter 32500: loss 8.1671, time 17498.12ms, mfu 3.85%
iter 32510: loss 7.8453, time 655.17ms, mfu 3.89%
iter 32520: loss 7.3406, time 656.77ms, mfu 3.93%
iter 32530: loss 7.6969, time 658.97ms, mfu 3.96%
iter 32540: loss 7.3680, time 656.95ms, mfu 3.99%
iter 32550: loss 7.1245, time 658.75ms, mfu 4.02%
iter 32560: loss 6.9326, time 658.10ms, mfu 4.04%
iter 32570: loss 7.3911, time 656.91ms, mfu 4.07%
iter 32580: loss 7.5013, time 658.68ms, mfu 4.09%
iter 32590: loss 7.0272, time 658.84ms, mfu 4.10%
iter 32600: loss 7.4957, time 657.82ms, mfu 4.12%
iter 32610: loss 7.3340, time 657.55ms, mfu 4.13%
iter 32620: loss 7.7323, time 659.39ms, mfu 4.15%
iter 32630: loss 7.4804, time 657.96ms, mfu 4.16%
iter 32640: loss 7.2980, time 658.13ms, mfu 4.17%
iter 32650: loss 7.2338, time 659.02ms, mfu 4.18%
iter 32660: loss 7.1195, time 657.37ms, mfu 4.19%
iter 32670: loss 6.8201, time 660.45ms, mfu 4.19%
iter 32680: loss 7.1967, time 660.33ms, mfu 4.20%
iter 32690: loss 7.7125, time 658.25ms, mfu 4.20%
iter 32700: loss 7.8113, time 659.82ms, mfu 4.21%
iter 32710: loss 7.3113, time 658.89ms, mfu 4.21%
iter 32720: loss 7.3554, time 658.44ms, mfu 4.22%
iter 32730: loss 7.3811, time 657.63ms, mfu 4.22%
iter 32740: loss 7.1231, time 658.16ms, mfu 4.23%
iter 32750: loss 7.4808, time 657.45ms, mfu 4.23%
iter 32760: loss 7.3481, time 659.61ms, mfu 4.23%
iter 32770: loss 7.2598, time 659.93ms, mfu 4.24%
iter 32780: loss 7.0534, time 660.40ms, mfu 4.24%
iter 32790: loss 7.4036, time 660.03ms, mfu 4.24%
iter 32800: loss 7.9178, time 660.07ms, mfu 4.24%
iter 32810: loss 7.5147, time 657.75ms, mfu 4.24%
iter 32820: loss 7.3617, time 659.62ms, mfu 4.24%
iter 32830: loss 7.1895, time 657.46ms, mfu 4.25%
iter 32840: loss 7.2905, time 659.96ms, mfu 4.25%
iter 32850: loss 7.0472, time 660.09ms, mfu 4.25%
iter 32860: loss 6.9209, time 658.05ms, mfu 4.25%
iter 32870: loss 7.3228, time 660.01ms, mfu 4.25%
iter 32880: loss 7.0234, time 658.70ms, mfu 4.25%
iter 32890: loss 6.5389, time 656.16ms, mfu 4.25%
iter 32900: loss 7.5537, time 660.34ms, mfu 4.25%
iter 32910: loss 7.1761, time 660.08ms, mfu 4.25%
iter 32920: loss 7.1929, time 657.97ms, mfu 4.25%
iter 32930: loss 7.1131, time 657.50ms, mfu 4.25%
iter 32940: loss 6.8940, time 658.25ms, mfu 4.25%
iter 32950: loss 7.6738, time 659.80ms, mfu 4.25%
iter 32960: loss 7.5826, time 656.88ms, mfu 4.26%
iter 32970: loss 7.0703, time 658.34ms, mfu 4.26%
iter 32980: loss 7.0638, time 660.28ms, mfu 4.26%
iter 32990: loss 6.8753, time 660.24ms, mfu 4.26%
step 33000: train loss 7.3412, val loss 7.2855
saving checkpoint to out
iter 33000: loss 7.3022, time 17584.34ms, mfu 3.85%
iter 33010: loss 7.7557, time 654.64ms, mfu 3.89%
iter 33020: loss 7.1757, time 659.06ms, mfu 3.93%
iter 33030: loss 6.8276, time 657.97ms, mfu 3.96%
iter 33040: loss 7.0113, time 659.36ms, mfu 3.99%
iter 33050: loss 7.3330, time 659.65ms, mfu 4.02%
iter 33060: loss 7.5517, time 657.27ms, mfu 4.04%
iter 33070: loss 7.1114, time 659.39ms, mfu 4.06%
iter 33080: loss 7.5380, time 659.60ms, mfu 4.08%
iter 33090: loss 6.9916, time 658.14ms, mfu 4.10%
iter 33100: loss 7.0765, time 659.26ms, mfu 4.12%
iter 33110: loss 7.2588, time 657.88ms, mfu 4.13%
iter 33120: loss 7.1721, time 660.24ms, mfu 4.14%
iter 33130: loss 7.3459, time 660.62ms, mfu 4.15%
iter 33140: loss 7.0065, time 657.26ms, mfu 4.16%
iter 33150: loss 8.0166, time 660.60ms, mfu 4.17%
iter 33160: loss 7.5973, time 658.58ms, mfu 4.18%
iter 33170: loss 7.6593, time 659.52ms, mfu 4.19%
iter 33180: loss 8.0747, time 659.45ms, mfu 4.19%
iter 33190: loss 7.0519, time 660.04ms, mfu 4.20%
iter 33200: loss 6.4617, time 661.49ms, mfu 4.20%
iter 33210: loss 8.0383, time 658.97ms, mfu 4.21%
iter 33220: loss 6.9808, time 659.70ms, mfu 4.21%
iter 33230: loss 7.0112, time 659.00ms, mfu 4.22%
iter 33240: loss 7.7559, time 658.72ms, mfu 4.22%
iter 33250: loss 7.0887, time 659.91ms, mfu 4.23%
iter 33260: loss 7.3735, time 659.77ms, mfu 4.23%
iter 33270: loss 7.3082, time 660.10ms, mfu 4.23%
iter 33280: loss 7.1575, time 659.95ms, mfu 4.23%
iter 33290: loss 6.8544, time 659.56ms, mfu 4.23%
iter 33300: loss 7.1546, time 658.57ms, mfu 4.24%
iter 33310: loss 7.7678, time 657.61ms, mfu 4.24%
iter 33320: loss 6.6216, time 658.84ms, mfu 4.24%
iter 33330: loss 7.3577, time 659.36ms, mfu 4.24%
iter 33340: loss 7.8887, time 660.08ms, mfu 4.24%
iter 33350: loss 7.1816, time 660.63ms, mfu 4.24%
iter 33360: loss 7.0898, time 657.20ms, mfu 4.25%
iter 33370: loss 7.0708, time 659.34ms, mfu 4.25%
iter 33380: loss 7.1367, time 660.91ms, mfu 4.25%
iter 33390: loss 7.1098, time 658.09ms, mfu 4.25%
iter 33400: loss 6.8670, time 657.58ms, mfu 4.25%
iter 33410: loss 7.1436, time 658.12ms, mfu 4.25%
iter 33420: loss 7.7644, time 658.05ms, mfu 4.25%
iter 33430: loss 7.2326, time 658.62ms, mfu 4.25%
iter 33440: loss 7.1868, time 658.85ms, mfu 4.25%
iter 33450: loss 7.1951, time 657.53ms, mfu 4.26%
iter 33460: loss 6.8775, time 660.02ms, mfu 4.25%
iter 33470: loss 7.1299, time 660.94ms, mfu 4.25%
iter 33480: loss 7.5632, time 659.39ms, mfu 4.25%
iter 33490: loss 7.8158, time 660.46ms, mfu 4.25%
step 33500: train loss 7.2810, val loss 7.3202
saving checkpoint to out
iter 33500: loss 7.0542, time 17773.91ms, mfu 3.84%
iter 33510: loss 6.5893, time 655.85ms, mfu 3.89%
iter 33520: loss 7.2583, time 656.00ms, mfu 3.93%
iter 33530: loss 7.5140, time 658.08ms, mfu 3.96%
iter 33540: loss 7.2236, time 658.78ms, mfu 3.99%
iter 33550: loss 7.7413, time 657.03ms, mfu 4.02%
iter 33560: loss 7.5076, time 658.29ms, mfu 4.04%
iter 33570: loss 7.5375, time 658.30ms, mfu 4.06%
iter 33580: loss 7.3834, time 657.62ms, mfu 4.08%
iter 33590: loss 7.2220, time 656.62ms, mfu 4.10%
iter 33600: loss 7.1419, time 660.07ms, mfu 4.12%
iter 33610: loss 7.3107, time 659.37ms, mfu 4.13%
iter 33620: loss 7.5513, time 659.36ms, mfu 4.14%
iter 33630: loss 7.1551, time 658.31ms, mfu 4.16%
iter 33640: loss 7.2354, time 660.03ms, mfu 4.16%
iter 33650: loss 7.2506, time 658.78ms, mfu 4.17%
iter 33660: loss 7.2911, time 660.14ms, mfu 4.18%
iter 33670: loss 6.6480, time 660.37ms, mfu 4.19%
iter 33680: loss 7.4573, time 658.65ms, mfu 4.20%
iter 33690: loss 7.2698, time 659.77ms, mfu 4.20%
iter 33700: loss 7.3732, time 659.95ms, mfu 4.21%
iter 33710: loss 7.3816, time 658.84ms, mfu 4.21%
iter 33720: loss 7.4035, time 658.79ms, mfu 4.22%
iter 33730: loss 7.2340, time 660.44ms, mfu 4.22%
iter 33740: loss 7.8990, time 660.96ms, mfu 4.22%
iter 33750: loss 7.5166, time 659.55ms, mfu 4.22%
iter 33760: loss 7.6289, time 660.66ms, mfu 4.23%
iter 33770: loss 7.8662, time 657.28ms, mfu 4.23%
iter 33780: loss 7.4421, time 659.64ms, mfu 4.23%
iter 33790: loss 7.2620, time 660.78ms, mfu 4.23%
iter 33800: loss 8.2730, time 658.14ms, mfu 4.24%
iter 33810: loss 7.1459, time 660.66ms, mfu 4.24%
iter 33820: loss 7.6839, time 658.62ms, mfu 4.24%
iter 33830: loss 7.4176, time 657.85ms, mfu 4.24%
iter 33840: loss 7.4207, time 659.88ms, mfu 4.24%
iter 33850: loss 7.2289, time 658.35ms, mfu 4.25%
iter 33860: loss 6.9097, time 658.73ms, mfu 4.25%
iter 33870: loss 7.5037, time 657.92ms, mfu 4.25%
iter 33880: loss 6.8836, time 660.82ms, mfu 4.25%
iter 33890: loss 7.9884, time 658.64ms, mfu 4.25%
iter 33900: loss 7.3292, time 659.08ms, mfu 4.25%
iter 33910: loss 7.1636, time 660.35ms, mfu 4.25%
iter 33920: loss 7.1661, time 659.28ms, mfu 4.25%
iter 33930: loss 7.4319, time 659.85ms, mfu 4.25%
iter 33940: loss 7.8732, time 658.92ms, mfu 4.25%
iter 33950: loss 7.4812, time 660.43ms, mfu 4.25%
iter 33960: loss 7.5144, time 660.26ms, mfu 4.25%
iter 33970: loss 7.1446, time 656.82ms, mfu 4.25%
iter 33980: loss 7.1768, time 658.99ms, mfu 4.25%
iter 33990: loss 7.7700, time 660.09ms, mfu 4.25%
step 34000: train loss 7.3372, val loss 7.2896
saving checkpoint to out
iter 34000: loss 7.7324, time 17608.24ms, mfu 3.84%
iter 34010: loss 7.6957, time 655.89ms, mfu 3.89%
iter 34020: loss 7.7367, time 656.73ms, mfu 3.93%
iter 34030: loss 7.2956, time 659.47ms, mfu 3.96%
iter 34040: loss 7.2982, time 657.89ms, mfu 3.99%
iter 34050: loss 7.2089, time 659.21ms, mfu 4.02%
iter 34060: loss 7.1749, time 658.03ms, mfu 4.04%
iter 34070: loss 7.6143, time 658.43ms, mfu 4.06%
iter 34080: loss 8.0092, time 660.24ms, mfu 4.08%
iter 34090: loss 7.9076, time 660.19ms, mfu 4.10%
iter 34100: loss 7.3262, time 658.12ms, mfu 4.11%
iter 34110: loss 7.2439, time 658.51ms, mfu 4.13%
iter 34120: loss 7.4021, time 660.63ms, mfu 4.14%
iter 34130: loss 6.7145, time 657.79ms, mfu 4.15%
iter 34140: loss 7.2559, time 658.34ms, mfu 4.16%
iter 34150: loss 7.3626, time 659.83ms, mfu 4.17%
iter 34160: loss 6.8540, time 659.25ms, mfu 4.18%
iter 34170: loss 6.8898, time 660.22ms, mfu 4.19%
iter 34180: loss 7.9245, time 659.68ms, mfu 4.19%
iter 34190: loss 7.1837, time 658.77ms, mfu 4.20%
iter 34200: loss 7.7652, time 659.43ms, mfu 4.21%
iter 34210: loss 7.7530, time 660.12ms, mfu 4.21%
iter 34220: loss 7.3374, time 659.33ms, mfu 4.21%
iter 34230: loss 7.1849, time 660.21ms, mfu 4.22%
iter 34240: loss 7.3887, time 659.93ms, mfu 4.22%
iter 34250: loss 7.3766, time 657.52ms, mfu 4.23%
iter 34260: loss 7.1660, time 658.66ms, mfu 4.23%
iter 34270: loss 7.1764, time 659.64ms, mfu 4.23%
iter 34280: loss 7.8814, time 658.79ms, mfu 4.23%
iter 34290: loss 7.4775, time 659.67ms, mfu 4.24%
iter 34300: loss 7.5544, time 660.32ms, mfu 4.24%
iter 34310: loss 7.2427, time 659.23ms, mfu 4.24%
iter 34320: loss 7.3771, time 660.88ms, mfu 4.24%
iter 34330: loss 8.0616, time 658.07ms, mfu 4.24%
iter 34340: loss 7.0911, time 658.99ms, mfu 4.24%
iter 34350: loss 7.0587, time 660.67ms, mfu 4.24%
iter 34360: loss 7.8993, time 660.10ms, mfu 4.24%
iter 34370: loss 7.2203, time 659.92ms, mfu 4.25%
iter 34380: loss 7.2136, time 657.67ms, mfu 4.25%
iter 34390: loss 7.2790, time 658.59ms, mfu 4.25%
iter 34400: loss 6.8304, time 660.64ms, mfu 4.25%
iter 34410: loss 7.6012, time 657.70ms, mfu 4.25%
iter 34420: loss 7.3818, time 658.76ms, mfu 4.25%
iter 34430: loss 7.8976, time 657.64ms, mfu 4.25%
iter 34440: loss 7.2105, time 658.48ms, mfu 4.25%
iter 34450: loss 6.7751, time 660.10ms, mfu 4.25%
iter 34460: loss 7.4340, time 658.46ms, mfu 4.25%
iter 34470: loss 7.3453, time 659.52ms, mfu 4.25%
iter 34480: loss 7.5582, time 657.29ms, mfu 4.26%
iter 34490: loss 6.9607, time 658.59ms, mfu 4.26%
step 34500: train loss 7.2858, val loss 7.3392
saving checkpoint to out
iter 34500: loss 7.0972, time 17681.96ms, mfu 3.85%
iter 34510: loss 7.3419, time 656.25ms, mfu 3.89%
iter 34520: loss 6.9213, time 657.75ms, mfu 3.93%
iter 34530: loss 7.1440, time 654.90ms, mfu 3.96%
iter 34540: loss 7.4917, time 655.58ms, mfu 3.99%
iter 34550: loss 7.5286, time 655.32ms, mfu 4.02%
iter 34560: loss 7.2340, time 657.05ms, mfu 4.05%
iter 34570: loss 7.1786, time 659.06ms, mfu 4.07%
iter 34580: loss 7.5627, time 657.68ms, mfu 4.09%
iter 34590: loss 6.7692, time 657.07ms, mfu 4.11%
iter 34600: loss 7.3112, time 658.51ms, mfu 4.12%
iter 34610: loss 7.1975, time 657.75ms, mfu 4.14%
iter 34620: loss 7.2319, time 658.79ms, mfu 4.15%
iter 34630: loss 7.2492, time 659.78ms, mfu 4.16%
iter 34640: loss 7.0660, time 657.15ms, mfu 4.17%
iter 34650: loss 7.3609, time 660.42ms, mfu 4.18%
iter 34660: loss 7.4190, time 8181.31ms, mfu 3.79%
iter 34670: loss 7.1855, time 658.75ms, mfu 3.84%
iter 34680: loss 7.1619, time 658.77ms, mfu 3.88%
iter 34690: loss 7.4422, time 659.84ms, mfu 3.92%
iter 34700: loss 7.7455, time 658.92ms, mfu 3.95%
iter 34710: loss 7.5321, time 657.59ms, mfu 3.98%
iter 34720: loss 8.2920, time 657.69ms, mfu 4.01%
iter 34730: loss 7.1011, time 659.63ms, mfu 4.04%
iter 34740: loss 7.1048, time 657.62ms, mfu 4.06%
iter 34750: loss 7.3596, time 659.91ms, mfu 4.08%
iter 34760: loss 6.9390, time 658.89ms, mfu 4.10%
iter 34770: loss 7.5480, time 657.98ms, mfu 4.11%
iter 34780: loss 7.0324, time 660.13ms, mfu 4.13%
iter 34790: loss 7.4990, time 656.57ms, mfu 4.14%
iter 34800: loss 7.4513, time 658.48ms, mfu 4.15%
iter 34810: loss 6.8365, time 657.38ms, mfu 4.16%
iter 34820: loss 8.2880, time 660.66ms, mfu 4.17%
iter 34830: loss 6.9194, time 657.91ms, mfu 4.18%
iter 34840: loss 7.2794, time 658.55ms, mfu 4.19%
iter 34850: loss 7.8412, time 657.49ms, mfu 4.20%
iter 34860: loss 7.0779, time 656.96ms, mfu 4.20%
iter 34870: loss 7.0548, time 659.50ms, mfu 4.21%
iter 34880: loss 7.1901, time 659.51ms, mfu 4.21%
iter 34890: loss 7.2179, time 660.63ms, mfu 4.22%
iter 34900: loss 7.3743, time 660.46ms, mfu 4.22%
iter 34910: loss 7.5006, time 660.58ms, mfu 4.22%
iter 34920: loss 7.1098, time 659.90ms, mfu 4.23%
iter 34930: loss 7.6216, time 660.71ms, mfu 4.23%
iter 34940: loss 7.8571, time 657.93ms, mfu 4.23%
iter 34950: loss 7.9063, time 660.17ms, mfu 4.23%
iter 34960: loss 7.8662, time 660.21ms, mfu 4.23%
iter 34970: loss 7.0745, time 660.71ms, mfu 4.24%
iter 34980: loss 7.4445, time 660.16ms, mfu 4.24%
iter 34990: loss 7.1567, time 660.69ms, mfu 4.24%
step 35000: train loss 7.3221, val loss 7.3563
saving checkpoint to out
iter 35000: loss 7.6947, time 17336.29ms, mfu 3.83%
iter 35010: loss 7.1898, time 654.58ms, mfu 3.88%
iter 35020: loss 7.6949, time 655.36ms, mfu 3.92%
iter 35030: loss 7.6318, time 656.67ms, mfu 3.95%
iter 35040: loss 7.6631, time 656.75ms, mfu 3.98%
iter 35050: loss 7.1160, time 659.40ms, mfu 4.01%
iter 35060: loss 8.1715, time 657.50ms, mfu 4.04%
